activity_id,flavor_id,date_key,date,entity_key,category_key,location_key,metric1,metric2,status,notes
6256,retail,20220909,2022-09-09,keurig,kitchen,costco,81,278,Returned,
6257,retail,20220909,2022-09-09,desk,office,walmart,48,21,Sold,
6258,retail,20220909,2022-09-09,jacket,clothing,costco,118,780,Returned,
6259,retail,20220909,2022-09-09,yogamat,fitness,kroger,376,718,Sold,
6260,retail,20220916,2022-09-16,milk,grocery,walmart,130,514,Sold,
6261,retail,20220916,2022-09-16,tv4k,electronics,costco,262,349,Sold,
6262,retail,20220916,2022-09-16,shoes,clothing,costco,252,,Sold,
6263,retail,20220916,2022-09-16,keurig,kitchen,costco,225,259,Sold,
6264,retail,20220916,2022-09-16,desk,office,walmart,242,172,Sold,
6265,retail,20220916,2022-09-16,jacket,clothing,target,65,41,Sold,
6266,retail,20220916,2022-09-16,yogamat,fitness,costco,453,287,Sold,
6267,retail,20220923,2022-09-23,milk,grocery,kroger,97,299,Sold,
6268,retail,20220923,2022-09-23,tv4k,electronics,kroger,226,162,Sold,
6269,retail,20220923,2022-09-23,shoes,clothing,costco,436,525,Returned,
6270,retail,20220923,2022-09-23,keurig,kitchen,costco,462,198,Sold,
6271,retail,20220923,2022-09-23,desk,office,walmart,108,275,Sold,
6272,retail,20220923,2022-09-23,jacket,clothing,target,170,117,Returned,
6273,retail,20220923,2022-09-23,yogamat,fitness,walmart,338,92,Sold,
6274,retail,20220930,2022-09-30,milk,grocery,costco,337,697,Returned,
6275,retail,20220930,2022-09-30,tv4k,electronics,walmart,278,465,Sold,
6276,retail,20220930,2022-09-30,shoes,clothing,target,325,12,Returned,
6277,retail,20220930,2022-09-30,keurig,kitchen,target,444,134,Sold,
6278,retail,20220930,2022-09-30,desk,office,costco,88,92,Sold,
6279,retail,20220930,2022-09-30,jacket,clothing,costco,190,279,Sold,
6280,retail,20220930,2022-09-30,yogamat,fitness,kroger,197,273,Sold,
6281,retail,20221007,2022-10-07,milk,grocery,costco,70,500,Sold,
6282,retail,20221007,2022-10-07,tv4k,electronics,target,161,,Returned,
6283,retail,20221007,2022-10-07,shoes,clothing,kroger,318,510,Sold,
6284,retail,20221007,2022-10-07,keurig,kitchen,costco,49,390,Sold,
6285,retail,20221007,2022-10-07,desk,office,target,364,179,Sold,
6286,retail,20221007,2022-10-07,jacket,clothing,kroger,23,321,Sold,
6287,retail,20221007,2022-10-07,yogamat,fitness,kroger,273,672,Sold,
6288,retail,20221014,2022-10-14,milk,grocery,costco,415,6,Sold,
6289,retail,20221014,2022-10-14,tv4k,electronics,target,45,709,Sold,
6290,retail,20221014,2022-10-14,shoes,clothing,costco,446,569,Sold,
6291,retail,20221014,2022-10-14,keurig,kitchen,costco,255,,Returned,
6292,retail,20221014,2022-10-14,desk,office,target,237,594,Sold,
6293,retail,20221014,2022-10-14,jacket,clothing,kroger,394,63,Sold,
6294,retail,20221014,2022-10-14,yogamat,fitness,kroger,405,758,Sold,
6295,retail,20221021,2022-10-21,milk,grocery,target,62,29,Sold,
6296,retail,20221021,2022-10-21,tv4k,electronics,costco,356,420,Sold,
6297,retail,20221021,2022-10-21,shoes,clothing,kroger,410,522,Sold,
6298,retail,20221021,2022-10-21,keurig,kitchen,walmart,334,596,Returned,
6299,retail,20221021,2022-10-21,desk,office,walmart,180,,Sold,
6300,retail,20221021,2022-10-21,jacket,clothing,costco,180,224,Sold,
6301,retail,20221021,2022-10-21,yogamat,fitness,walmart,379,520,Sold,
6302,retail,20221028,2022-10-28,milk,grocery,costco,425,51,Sold,
6303,retail,20221028,2022-10-28,tv4k,electronics,kroger,492,635,Returned,
6304,retail,20221028,2022-10-28,shoes,clothing,walmart,283,,Sold,
6305,retail,20221028,2022-10-28,keurig,kitchen,target,161,786,Returned,
6306,retail,20221028,2022-10-28,desk,office,kroger,324,540,Returned,
6307,retail,20221028,2022-10-28,jacket,clothing,target,282,767,Returned,
6308,retail,20221028,2022-10-28,yogamat,fitness,walmart,18,390,Sold,
6309,retail,20221104,2022-11-04,milk,grocery,walmart,339,638,Sold,
6310,retail,20221104,2022-11-04,tv4k,electronics,target,205,489,Sold,
6311,retail,20221104,2022-11-04,shoes,clothing,target,446,212,Sold,
6312,retail,20221104,2022-11-04,keurig,kitchen,costco,342,294,Sold,
6313,retail,20221104,2022-11-04,desk,office,walmart,321,641,Sold,
6314,retail,20221104,2022-11-04,jacket,clothing,target,35,27,Sold,
6315,retail,20221104,2022-11-04,yogamat,fitness,walmart,472,335,Returned,
6316,retail,20221111,2022-11-11,milk,grocery,target,232,236,Sold,
6317,retail,20221111,2022-11-11,tv4k,electronics,kroger,259,447,Sold,
6318,retail,20221111,2022-11-11,shoes,clothing,kroger,89,432,Sold,
6319,retail,20221111,2022-11-11,keurig,kitchen,target,30,678,Returned,
6320,retail,20221111,2022-11-11,desk,office,costco,360,,Sold,
6321,retail,20221111,2022-11-11,jacket,clothing,target,335,176,Sold,
6322,retail,20221111,2022-11-11,yogamat,fitness,target,438,240,Sold,
6323,retail,20221118,2022-11-18,milk,grocery,target,386,205,Sold,
6324,retail,20221118,2022-11-18,tv4k,electronics,target,182,522,Sold,
6325,retail,20221118,2022-11-18,shoes,clothing,kroger,413,301,Sold,
6326,retail,20221118,2022-11-18,keurig,kitchen,costco,117,393,Sold,
6327,retail,20221118,2022-11-18,desk,office,target,359,288,Sold,
6328,retail,20221118,2022-11-18,jacket,clothing,costco,364,612,Returned,
6329,retail,20221118,2022-11-18,yogamat,fitness,kroger,230,166,Returned,
6330,retail,20221125,2022-11-25,milk,grocery,target,222,511,Sold,
6331,retail,20221125,2022-11-25,tv4k,electronics,costco,42,467,Returned,
6332,retail,20221125,2022-11-25,shoes,clothing,target,45,265,Sold,
6333,retail,20221125,2022-11-25,keurig,kitchen,walmart,441,559,Sold,
6334,retail,20221125,2022-11-25,desk,office,walmart,449,,Sold,
6335,retail,20221125,2022-11-25,jacket,clothing,walmart,477,203,Sold,
6336,retail,20221125,2022-11-25,yogamat,fitness,walmart,38,98,Sold,
6337,retail,20221202,2022-12-02,milk,grocery,target,30,376,Returned,
6338,retail,20221202,2022-12-02,tv4k,electronics,kroger,286,,Sold,
6339,retail,20221202,2022-12-02,shoes,clothing,costco,285,267,Sold,
6340,retail,20221202,2022-12-02,keurig,kitchen,walmart,280,76,Sold,
6341,retail,20221202,2022-12-02,desk,office,kroger,474,428,Sold,
6342,retail,20221202,2022-12-02,jacket,clothing,target,101,270,Sold,
6343,retail,20221202,2022-12-02,yogamat,fitness,kroger,367,584,Returned,
6344,retail,20221209,2022-12-09,milk,grocery,target,399,395,Sold,
6345,retail,20221209,2022-12-09,tv4k,electronics,walmart,163,166,Sold,
6346,retail,20221209,2022-12-09,shoes,clothing,walmart,292,697,Sold,
6347,retail,20221209,2022-12-09,keurig,kitchen,target,470,,Sold,
6348,retail,20221209,2022-12-09,desk,office,walmart,176,440,Sold,
6349,retail,20221209,2022-12-09,jacket,clothing,costco,456,102,Sold,
6350,retail,20221209,2022-12-09,yogamat,fitness,walmart,315,,Sold,
6351,retail,20221216,2022-12-16,milk,grocery,walmart,176,568,Returned,
6352,retail,20221216,2022-12-16,tv4k,electronics,target,135,549,Sold,
6353,retail,20221216,2022-12-16,shoes,clothing,kroger,226,204,Returned,
6354,retail,20221216,2022-12-16,keurig,kitchen,kroger,123,621,Sold,
6355,retail,20221216,2022-12-16,desk,office,walmart,482,60,Sold,
6356,retail,20221216,2022-12-16,jacket,clothing,target,328,739,Sold,
6357,retail,20221216,2022-12-16,yogamat,fitness,walmart,207,752,Sold,
6358,retail,20221223,2022-12-23,milk,grocery,target,131,757,Sold,
6359,retail,20221223,2022-12-23,tv4k,electronics,walmart,60,73,Sold,
6360,retail,20221223,2022-12-23,shoes,clothing,walmart,478,533,Sold,
6361,retail,20221223,2022-12-23,keurig,kitchen,target,98,635,Sold,
6362,retail,20221223,2022-12-23,desk,office,walmart,10,153,Sold,
6363,retail,20221223,2022-12-23,jacket,clothing,target,15,497,Returned,
6364,retail,20221223,2022-12-23,yogamat,fitness,costco,30,561,Sold,
6365,retail,20221230,2022-12-30,milk,grocery,costco,166,346,Sold,
6366,retail,20221230,2022-12-30,tv4k,electronics,target,338,434,Sold,
6367,retail,20221230,2022-12-30,shoes,clothing,walmart,209,673,Returned,
6368,retail,20221230,2022-12-30,keurig,kitchen,target,467,61,Sold,
6369,retail,20221230,2022-12-30,desk,office,walmart,437,635,Returned,
6370,retail,20221230,2022-12-30,jacket,clothing,target,40,610,Sold,
6371,retail,20221230,2022-12-30,yogamat,fitness,target,460,216,Returned,
6372,retail,20230106,2023-01-06,milk,grocery,kroger,264,,Sold,
6373,retail,20230106,2023-01-06,tv4k,electronics,costco,478,650,Sold,
6374,retail,20230106,2023-01-06,shoes,clothing,walmart,458,549,Sold,
6375,retail,20230106,2023-01-06,keurig,kitchen,costco,262,69,Sold,
6376,retail,20230106,2023-01-06,desk,office,target,30,150,Sold,
6377,retail,20230106,2023-01-06,jacket,clothing,kroger,19,237,Sold,
6378,retail,20230106,2023-01-06,yogamat,fitness,costco,405,,Sold,
6379,retail,20230113,2023-01-13,milk,grocery,kroger,58,132,Sold,
6380,retail,20230113,2023-01-13,tv4k,electronics,kroger,45,315,Returned,
6381,retail,20230113,2023-01-13,shoes,clothing,kroger,162,357,Sold,
6382,retail,20230113,2023-01-13,keurig,kitchen,costco,187,780,Sold,
6383,retail,20230113,2023-01-13,desk,office,costco,84,590,Sold,
6384,retail,20230113,2023-01-13,jacket,clothing,kroger,317,393,Sold,
6385,retail,20230113,2023-01-13,yogamat,fitness,costco,262,,Sold,
6386,retail,20230120,2023-01-20,milk,grocery,costco,104,279,Sold,
6387,retail,20230120,2023-01-20,tv4k,electronics,costco,340,42,Sold,
6388,retail,20230120,2023-01-20,shoes,clothing,target,188,317,Sold,
6389,retail,20230120,2023-01-20,keurig,kitchen,costco,176,598,Sold,
6390,retail,20230120,2023-01-20,desk,office,target,16,338,Sold,
6391,retail,20230120,2023-01-20,jacket,clothing,walmart,374,585,Sold,
6392,retail,20230120,2023-01-20,yogamat,fitness,walmart,49,378,Sold,
6393,retail,20230127,2023-01-27,milk,grocery,costco,268,51,Sold,
6394,retail,20230127,2023-01-27,tv4k,electronics,kroger,277,,Sold,
6395,retail,20230127,2023-01-27,shoes,clothing,costco,206,542,Sold,
6396,retail,20230127,2023-01-27,keurig,kitchen,costco,189,632,Sold,
6397,retail,20230127,2023-01-27,desk,office,walmart,85,134,Sold,
6398,retail,20230127,2023-01-27,jacket,clothing,kroger,393,40,Sold,
6399,retail,20230127,2023-01-27,yogamat,fitness,kroger,22,725,Sold,
6400,retail,20230203,2023-02-03,milk,grocery,costco,68,362,Sold,
6401,retail,20230203,2023-02-03,tv4k,electronics,costco,455,547,Returned,
6402,retail,20230203,2023-02-03,shoes,clothing,target,222,8,Sold,
6403,retail,20230203,2023-02-03,keurig,kitchen,walmart,119,226,Sold,
6404,retail,20230203,2023-02-03,desk,office,kroger,37,546,Sold,
6405,retail,20230203,2023-02-03,jacket,clothing,costco,27,186,Sold,
6406,retail,20230203,2023-02-03,yogamat,fitness,kroger,343,760,Sold,
6407,retail,20230210,2023-02-10,milk,grocery,walmart,455,,Sold,
6408,retail,20230210,2023-02-10,tv4k,electronics,walmart,279,544,Sold,
6409,retail,20230210,2023-02-10,shoes,clothing,costco,115,452,Sold,
6410,retail,20230210,2023-02-10,keurig,kitchen,target,147,333,Returned,
6411,retail,20230210,2023-02-10,desk,office,costco,347,531,Returned,
6412,retail,20230210,2023-02-10,jacket,clothing,target,386,337,Returned,
6413,retail,20230210,2023-02-10,yogamat,fitness,target,85,205,Sold,
6414,retail,20230217,2023-02-17,milk,grocery,walmart,68,319,Sold,
6415,retail,20230217,2023-02-17,tv4k,electronics,walmart,493,651,Sold,
6416,retail,20230217,2023-02-17,shoes,clothing,walmart,332,276,Sold,
6417,retail,20230217,2023-02-17,keurig,kitchen,walmart,352,369,Sold,
6418,retail,20230217,2023-02-17,desk,office,kroger,465,532,Returned,
6419,retail,20230217,2023-02-17,jacket,clothing,target,182,688,Sold,
6420,retail,20230217,2023-02-17,yogamat,fitness,target,392,365,Returned,
6421,retail,20230224,2023-02-24,milk,grocery,costco,422,463,Returned,
6422,retail,20230224,2023-02-24,tv4k,electronics,target,240,,Sold,
6423,retail,20230224,2023-02-24,shoes,clothing,costco,184,471,Sold,
6424,retail,20230224,2023-02-24,keurig,kitchen,costco,26,232,Sold,
6425,retail,20230224,2023-02-24,desk,office,target,139,245,Sold,
6426,retail,20230224,2023-02-24,jacket,clothing,kroger,353,336,Returned,
6427,retail,20230224,2023-02-24,yogamat,fitness,costco,417,792,Sold,
6428,retail,20230303,2023-03-03,milk,grocery,kroger,372,610,Returned,
6429,retail,20230303,2023-03-03,tv4k,electronics,costco,221,734,Sold,
6430,retail,20230303,2023-03-03,shoes,clothing,target,152,683,Sold,
6431,retail,20230303,2023-03-03,keurig,kitchen,target,488,199,Sold,
6432,retail,20230303,2023-03-03,desk,office,costco,313,669,Sold,
6433,retail,20230303,2023-03-03,jacket,clothing,target,397,689,Sold,
6434,retail,20230303,2023-03-03,yogamat,fitness,walmart,456,434,Sold,
6435,retail,20230310,2023-03-10,milk,grocery,kroger,371,610,Sold,
6436,retail,20230310,2023-03-10,tv4k,electronics,kroger,340,495,Sold,
6437,retail,20230310,2023-03-10,shoes,clothing,target,283,612,Returned,
6438,retail,20230310,2023-03-10,keurig,kitchen,target,171,415,Sold,
6439,retail,20230310,2023-03-10,desk,office,walmart,430,436,Sold,
6440,retail,20230310,2023-03-10,jacket,clothing,target,445,298,Sold,
6441,retail,20230310,2023-03-10,yogamat,fitness,kroger,490,282,Returned,
6442,retail,20230317,2023-03-17,milk,grocery,kroger,376,369,Sold,
6443,retail,20230317,2023-03-17,tv4k,electronics,walmart,164,407,Returned,
6444,retail,20230317,2023-03-17,shoes,clothing,walmart,368,207,Sold,
6445,retail,20230317,2023-03-17,keurig,kitchen,kroger,247,631,Returned,
6446,retail,20230317,2023-03-17,desk,office,costco,94,160,Returned,
6447,retail,20230317,2023-03-17,jacket,clothing,costco,96,211,Sold,
6448,retail,20230317,2023-03-17,yogamat,fitness,kroger,445,675,Sold,
6449,retail,20230324,2023-03-24,milk,grocery,target,366,70,Sold,
6450,retail,20230324,2023-03-24,tv4k,electronics,kroger,194,101,Sold,
6451,retail,20230324,2023-03-24,shoes,clothing,walmart,62,222,Returned,
6452,retail,20230324,2023-03-24,keurig,kitchen,target,466,188,Sold,
6453,retail,20230324,2023-03-24,desk,office,target,454,384,Returned,
6454,retail,20230324,2023-03-24,jacket,clothing,walmart,361,777,Sold,
6455,retail,20230324,2023-03-24,yogamat,fitness,costco,55,437,Sold,
6456,retail,20230331,2023-03-31,milk,grocery,walmart,451,668,Sold,
6457,retail,20230331,2023-03-31,tv4k,electronics,costco,500,146,Sold,
6458,retail,20230331,2023-03-31,shoes,clothing,target,221,525,Sold,
6459,retail,20230331,2023-03-31,keurig,kitchen,kroger,62,147,Returned,
6460,retail,20230331,2023-03-31,desk,office,walmart,474,163,Sold,
6461,retail,20230331,2023-03-31,jacket,clothing,target,410,714,Sold,
6462,retail,20230331,2023-03-31,yogamat,fitness,costco,116,96,Sold,
6463,retail,20230407,2023-04-07,milk,grocery,costco,384,416,Sold,
6464,retail,20230407,2023-04-07,tv4k,electronics,walmart,279,315,Sold,
6465,retail,20230407,2023-04-07,shoes,clothing,target,498,747,Sold,
6466,retail,20230407,2023-04-07,keurig,kitchen,costco,96,327,Sold,
6467,retail,20230407,2023-04-07,desk,office,target,105,546,Sold,
6468,retail,20230407,2023-04-07,jacket,clothing,costco,488,643,Sold,
6469,retail,20230407,2023-04-07,yogamat,fitness,walmart,175,763,Sold,
6470,retail,20230414,2023-04-14,milk,grocery,kroger,242,347,Sold,
6471,retail,20230414,2023-04-14,tv4k,electronics,walmart,354,566,Sold,
6472,retail,20230414,2023-04-14,shoes,clothing,target,472,365,Sold,
6473,retail,20230414,2023-04-14,keurig,kitchen,target,77,410,Sold,
6474,retail,20230414,2023-04-14,desk,office,target,126,63,Sold,
6475,retail,20230414,2023-04-14,jacket,clothing,walmart,452,518,Returned,
6476,retail,20230414,2023-04-14,yogamat,fitness,target,344,96,Sold,
6477,retail,20230421,2023-04-21,milk,grocery,costco,187,33,Returned,
6478,retail,20230421,2023-04-21,tv4k,electronics,costco,304,521,Sold,
6479,retail,20230421,2023-04-21,shoes,clothing,walmart,223,218,Sold,
6480,retail,20230421,2023-04-21,keurig,kitchen,costco,442,664,Sold,
6481,retail,20230421,2023-04-21,desk,office,target,437,755,Sold,
6482,retail,20230421,2023-04-21,jacket,clothing,walmart,446,709,Sold,
6483,retail,20230421,2023-04-21,yogamat,fitness,target,235,210,Sold,
6484,retail,20230428,2023-04-28,milk,grocery,walmart,94,527,Sold,
6485,retail,20230428,2023-04-28,tv4k,electronics,costco,13,706,Sold,
6486,retail,20230428,2023-04-28,shoes,clothing,costco,178,718,Sold,
6487,retail,20230428,2023-04-28,keurig,kitchen,target,241,,Returned,
6488,retail,20230428,2023-04-28,desk,office,walmart,164,524,Sold,
6489,retail,20230428,2023-04-28,jacket,clothing,costco,100,214,Sold,
6490,retail,20230428,2023-04-28,yogamat,fitness,target,100,335,Sold,
6491,retail,20230505,2023-05-05,milk,grocery,kroger,231,368,Sold,
6492,retail,20230505,2023-05-05,tv4k,electronics,costco,466,,Sold,
6493,retail,20230505,2023-05-05,shoes,clothing,costco,220,,Sold,
6494,retail,20230505,2023-05-05,keurig,kitchen,kroger,408,493,Returned,
6495,retail,20230505,2023-05-05,desk,office,kroger,117,386,Sold,
6496,retail,20230505,2023-05-05,jacket,clothing,costco,233,687,Sold,
6497,retail,20230505,2023-05-05,yogamat,fitness,kroger,452,61,Sold,
6498,retail,20230512,2023-05-12,milk,grocery,target,38,499,Returned,
6499,retail,20230512,2023-05-12,tv4k,electronics,walmart,20,605,Sold,
6500,retail,20230512,2023-05-12,shoes,clothing,walmart,375,507,Sold,
6501,retail,20230512,2023-05-12,keurig,kitchen,costco,361,82,Sold,
6502,retail,20230512,2023-05-12,desk,office,walmart,139,99,Sold,
6503,retail,20230512,2023-05-12,jacket,clothing,costco,91,730,Sold,
6504,retail,20230512,2023-05-12,yogamat,fitness,target,53,168,Sold,
6505,retail,20230519,2023-05-19,milk,grocery,costco,125,524,Sold,
6506,retail,20230519,2023-05-19,tv4k,electronics,kroger,280,79,Sold,
6507,retail,20230519,2023-05-19,shoes,clothing,kroger,477,344,Sold,
6508,retail,20230519,2023-05-19,keurig,kitchen,target,470,76,Sold,
6509,retail,20230519,2023-05-19,desk,office,kroger,231,,Sold,
6510,retail,20230519,2023-05-19,jacket,clothing,walmart,150,345,Sold,
6511,retail,20230519,2023-05-19,yogamat,fitness,costco,344,55,Returned,
6512,retail,20230526,2023-05-26,milk,grocery,walmart,366,218,Sold,
6513,retail,20230526,2023-05-26,tv4k,electronics,walmart,297,,Returned,
6514,retail,20230526,2023-05-26,shoes,clothing,costco,179,570,Sold,
6515,retail,20230526,2023-05-26,keurig,kitchen,walmart,145,39,Sold,
6516,retail,20230526,2023-05-26,desk,office,costco,288,714,Returned,
6517,retail,20230526,2023-05-26,jacket,clothing,kroger,16,646,Sold,
6518,retail,20230526,2023-05-26,yogamat,fitness,target,405,381,Sold,
6519,retail,20230602,2023-06-02,milk,grocery,costco,430,510,Sold,
6520,retail,20230602,2023-06-02,tv4k,electronics,target,397,282,Returned,
6521,retail,20230602,2023-06-02,shoes,clothing,walmart,369,695,Sold,
6522,retail,20230602,2023-06-02,keurig,kitchen,target,380,709,Returned,
6523,retail,20230602,2023-06-02,desk,office,costco,45,68,Returned,
6524,retail,20230602,2023-06-02,jacket,clothing,walmart,296,136,Sold,
6525,retail,20230602,2023-06-02,yogamat,fitness,costco,220,285,Sold,
6526,retail,20230609,2023-06-09,milk,grocery,target,238,694,Returned,
6527,retail,20230609,2023-06-09,tv4k,electronics,target,235,765,Sold,
6528,retail,20230609,2023-06-09,shoes,clothing,costco,335,601,Sold,
6529,retail,20230609,2023-06-09,keurig,kitchen,kroger,254,598,Sold,
6530,retail,20230609,2023-06-09,desk,office,target,495,698,Returned,
6531,retail,20230609,2023-06-09,jacket,clothing,costco,484,,Sold,
6532,retail,20230609,2023-06-09,yogamat,fitness,kroger,184,727,Sold,
6533,retail,20230616,2023-06-16,milk,grocery,walmart,308,582,Returned,
6534,retail,20230616,2023-06-16,tv4k,electronics,kroger,255,,Sold,
6535,retail,20230616,2023-06-16,shoes,clothing,target,352,298,Sold,
6536,retail,20230616,2023-06-16,keurig,kitchen,target,151,200,Sold,
6537,retail,20230616,2023-06-16,desk,office,walmart,235,789,Sold,
6538,retail,20230616,2023-06-16,jacket,clothing,walmart,360,212,Sold,
6539,retail,20230616,2023-06-16,yogamat,fitness,costco,24,162,Sold,
6540,retail,20230623,2023-06-23,milk,grocery,costco,373,165,Sold,
6541,retail,20230623,2023-06-23,tv4k,electronics,target,319,132,Sold,
6542,retail,20230623,2023-06-23,shoes,clothing,target,416,226,Returned,
6543,retail,20230623,2023-06-23,keurig,kitchen,costco,337,32,Returned,
6544,retail,20230623,2023-06-23,desk,office,target,171,287,Sold,
6545,retail,20230623,2023-06-23,jacket,clothing,walmart,304,601,Sold,
6546,retail,20230623,2023-06-23,yogamat,fitness,target,488,,Returned,
6547,retail,20230630,2023-06-30,milk,grocery,target,70,442,Sold,
6548,retail,20230630,2023-06-30,tv4k,electronics,walmart,220,,Returned,
6549,retail,20230630,2023-06-30,shoes,clothing,costco,91,237,Returned,
6550,retail,20230630,2023-06-30,keurig,kitchen,kroger,414,222,Sold,
6551,retail,20230630,2023-06-30,desk,office,kroger,398,435,Sold,
6552,retail,20230630,2023-06-30,jacket,clothing,kroger,79,446,Sold,
6553,retail,20230630,2023-06-30,yogamat,fitness,kroger,93,740,Returned,
6554,retail,20230707,2023-07-07,milk,grocery,target,103,116,Returned,
6555,retail,20230707,2023-07-07,tv4k,electronics,costco,369,200,Sold,
6556,retail,20230707,2023-07-07,shoes,clothing,costco,102,788,Sold,
6557,retail,20230707,2023-07-07,keurig,kitchen,target,266,703,Sold,
6558,retail,20230707,2023-07-07,desk,office,walmart,116,715,Returned,
6559,retail,20230707,2023-07-07,jacket,clothing,walmart,244,564,Returned,
6560,retail,20230707,2023-07-07,yogamat,fitness,target,276,750,Sold,
6561,retail,20230714,2023-07-14,milk,grocery,walmart,356,20,Sold,
6562,retail,20230714,2023-07-14,tv4k,electronics,costco,449,707,Sold,
6563,retail,20230714,2023-07-14,shoes,clothing,kroger,158,506,Sold,
6564,retail,20230714,2023-07-14,keurig,kitchen,costco,116,117,Sold,
6565,retail,20230714,2023-07-14,desk,office,target,343,35,Sold,
6566,retail,20230714,2023-07-14,jacket,clothing,walmart,392,713,Returned,
6567,retail,20230714,2023-07-14,yogamat,fitness,target,466,783,Returned,
6568,retail,20230721,2023-07-21,milk,grocery,costco,294,609,Sold,
6569,retail,20230721,2023-07-21,tv4k,electronics,costco,252,518,Sold,
6570,retail,20230721,2023-07-21,shoes,clothing,costco,475,644,Returned,
6571,retail,20230721,2023-07-21,keurig,kitchen,walmart,478,338,Sold,
6572,retail,20230721,2023-07-21,desk,office,target,422,363,Sold,
6573,retail,20230721,2023-07-21,jacket,clothing,walmart,44,554,Returned,
6574,retail,20230721,2023-07-21,yogamat,fitness,costco,77,684,Sold,
6575,retail,20230728,2023-07-28,milk,grocery,target,474,,Sold,
6576,retail,20230728,2023-07-28,tv4k,electronics,walmart,205,524,Sold,
6577,retail,20230728,2023-07-28,shoes,clothing,costco,438,236,Sold,
6578,retail,20230728,2023-07-28,keurig,kitchen,costco,267,424,Sold,
6579,retail,20230728,2023-07-28,desk,office,kroger,35,499,Sold,
6580,retail,20230728,2023-07-28,jacket,clothing,kroger,105,211,Sold,
6581,retail,20230728,2023-07-28,yogamat,fitness,target,302,360,Returned,
6582,retail,20230804,2023-08-04,milk,grocery,target,27,230,Sold,
6583,retail,20230804,2023-08-04,tv4k,electronics,costco,424,426,Sold,
6584,retail,20230804,2023-08-04,shoes,clothing,target,11,17,Sold,
6585,retail,20230804,2023-08-04,keurig,kitchen,walmart,357,95,Sold,
6586,retail,20230804,2023-08-04,desk,office,kroger,247,131,Sold,
6587,retail,20230804,2023-08-04,jacket,clothing,target,226,295,Sold,
6588,retail,20230804,2023-08-04,yogamat,fitness,walmart,236,451,Returned,
6589,retail,20230811,2023-08-11,milk,grocery,target,391,190,Returned,
6590,retail,20230811,2023-08-11,tv4k,electronics,walmart,13,237,Sold,
6591,retail,20230811,2023-08-11,shoes,clothing,target,55,323,Returned,
6592,retail,20230811,2023-08-11,keurig,kitchen,walmart,449,151,Sold,
6593,retail,20230811,2023-08-11,desk,office,target,134,443,Sold,
6594,retail,20230811,2023-08-11,jacket,clothing,walmart,251,237,Sold,
6595,retail,20230811,2023-08-11,yogamat,fitness,kroger,22,500,Sold,
6596,retail,20230818,2023-08-18,milk,grocery,costco,158,,Sold,
6597,retail,20230818,2023-08-18,tv4k,electronics,walmart,341,573,Sold,
6598,retail,20230818,2023-08-18,shoes,clothing,target,434,716,Sold,
6599,retail,20230818,2023-08-18,keurig,kitchen,costco,272,315,Returned,
6600,retail,20230818,2023-08-18,desk,office,kroger,402,400,Sold,
6601,retail,20230818,2023-08-18,jacket,clothing,target,213,450,Sold,
6602,retail,20230818,2023-08-18,yogamat,fitness,walmart,281,633,Sold,
6603,retail,20230825,2023-08-25,milk,grocery,costco,335,539,Sold,
6604,retail,20230825,2023-08-25,tv4k,electronics,walmart,249,542,Sold,
6605,retail,20230825,2023-08-25,shoes,clothing,costco,33,420,Returned,
6606,retail,20230825,2023-08-25,keurig,kitchen,walmart,130,581,Sold,
6607,retail,20230825,2023-08-25,desk,office,kroger,145,725,Sold,
6608,retail,20230825,2023-08-25,jacket,clothing,costco,217,734,Sold,
6609,retail,20230825,2023-08-25,yogamat,fitness,costco,383,652,Sold,
6610,retail,20230901,2023-09-01,milk,grocery,target,356,687,Sold,
6611,retail,20230901,2023-09-01,tv4k,electronics,walmart,19,194,Sold,
6612,retail,20230901,2023-09-01,shoes,clothing,target,307,576,Sold,
6613,retail,20230901,2023-09-01,keurig,kitchen,walmart,277,348,Sold,
6614,retail,20230901,2023-09-01,desk,office,target,90,220,Sold,
6615,retail,20230901,2023-09-01,jacket,clothing,target,259,65,Sold,
6616,retail,20230901,2023-09-01,yogamat,fitness,costco,380,488,Sold,
6617,retail,20230908,2023-09-08,milk,grocery,target,175,703,Sold,
6618,retail,20230908,2023-09-08,tv4k,electronics,kroger,138,592,Returned,
6619,retail,20230908,2023-09-08,shoes,clothing,kroger,257,561,Returned,
6620,retail,20230908,2023-09-08,keurig,kitchen,kroger,333,132,Sold,
6621,retail,20230908,2023-09-08,desk,office,target,31,788,Sold,
6622,retail,20230908,2023-09-08,jacket,clothing,walmart,159,680,Sold,
6623,retail,20230908,2023-09-08,yogamat,fitness,costco,356,14,Sold,
6624,retail,20230915,2023-09-15,milk,grocery,costco,165,715,Sold,
6625,retail,20230915,2023-09-15,tv4k,electronics,kroger,235,798,Sold,
6626,retail,20230915,2023-09-15,shoes,clothing,kroger,33,309,Sold,
6627,retail,20230915,2023-09-15,keurig,kitchen,walmart,430,226,Returned,
6628,retail,20230915,2023-09-15,desk,office,target,112,72,Sold,
6629,retail,20230915,2023-09-15,jacket,clothing,costco,245,333,Sold,
6630,retail,20230915,2023-09-15,yogamat,fitness,walmart,288,59,Returned,
6631,retail,20230922,2023-09-22,milk,grocery,costco,63,728,Sold,
6632,retail,20230922,2023-09-22,tv4k,electronics,target,193,613,Sold,
